Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
truck,bird2,dog,6.572726e-13,1.0211514e-14,4.2752699e-10,0,0,1,truck,,,1,0
truck,oven3,dog,2.0254814e-14,5.259924e-25,7.0387446e-11,0,0,1,truck,,,1,0
truck,chair1,dog,7.467262e-16,2.4353136e-19,1.4032451e-11,0,0,1,truck,,,1,0
truck,boat3,dog,5.567764e-17,1.6132309e-16,1.0566033e-12,0,0,1,boat,,,0,1
truck,bottle2,dog,4.230468e-19,1.3970627e-25,1.1746505e-13,0,0,1,truck,,,1,0
truck,elephant1,dog,2.592481e-13,1.7725622e-30,1.2530554e-10,0,0,1,truck,,,1,0
truck,cat2,dog,3.9088605e-14,8.700137e-24,4.9429263e-11,0,0,1,truck,,,1,0
truck,dog1,dog,1.1582003e-13,2.4283198e-10,2.4283198e-10,0,1,0,dog,,,0,1
truck,bicycle1,dog,8.492622e-20,5.451e-42,1.0069501e-14,0,0,1,truck,,,1,0
truck,bird1,dog,6.394792e-08,4.003148e-09,1.5439348e-06,0,0,1,truck,,,1,0
truck,bicycle3,dog,1.00810546e-16,1.4395723e-34,3.3510271e-12,0,0,1,truck,,,1,0
truck,bear2,dog,7.1515526e-16,5.979933e-23,2.0213265e-12,0,0,1,truck,,,1,0
truck,elephant1,dog,2.592481e-13,1.7725622e-30,1.2530554e-10,0,0,1,truck,,,1,0
truck,airplane3,dog,2.5912165e-16,8.972595e-39,1.9019849e-12,0,0,1,truck,,,1,0
truck,bottle3,dog,7.113722e-21,1.6281227e-28,1.7313904e-15,0,0,1,truck,,,1,0
truck,car1,dog,1.7692734e-18,9.792944e-25,2.212764e-13,0,0,1,truck,,,1,0
truck,boat1,dog,4.7827004e-19,1.936225e-18,6.402471e-14,0,0,1,boat,,,0,1
truck,knife1,dog,5.4332025e-17,2.0743842e-29,2.0920986e-12,0,0,1,truck,,,1,0
truck,chair2,dog,5.9924163e-15,6.6053515e-18,2.8791702e-11,0,0,1,truck,,,1,0
truck,bicycle1,dog,8.492622e-20,5.451e-42,1.0069501e-14,0,0,1,truck,,,1,0
truck,cat2,dog,3.9088605e-14,8.700137e-24,4.9429263e-11,0,0,1,truck,,,1,0
truck,cat1,dog,2.9681214e-13,5.562345e-22,2.998833e-10,0,0,1,truck,,,1,0
truck,dog3,dog,2.2537344e-15,8.963816e-12,8.963816e-12,0,1,0,dog,,,0,1
truck,elephant3,dog,5.597338e-14,3.1911128e-32,3.3441937e-11,0,0,1,truck,,,1,0
truck,knife1,dog,5.4332025e-17,2.0743842e-29,2.0920986e-12,0,0,1,truck,,,1,0
truck,clock3,dog,1.219287e-15,8.460888e-23,8.480709e-12,0,0,1,truck,,,1,0
truck,chair3,dog,5.2323397e-14,7.519557e-18,6.769017e-11,0,0,1,truck,,,1,0
truck,oven2,dog,3.1773333e-16,2.2822667e-29,5.668465e-12,0,0,1,truck,,,1,0
truck,airplane2,dog,2.0183118e-17,3.262e-42,1.0339128e-12,0,0,1,truck,,,1,0
truck,bird2,dog,6.572726e-13,1.0211514e-14,4.2752699e-10,0,0,1,truck,,,1,0
truck,bear1,dog,2.9864672e-12,4.8411268e-17,4.099027e-09,0,0,1,truck,,,1,0
truck,bear2,dog,7.1515526e-16,5.979933e-23,2.0213265e-12,0,0,1,truck,,,1,0
truck,knife2,dog,2.2227813e-15,3.4475283e-26,1.2684497e-11,0,0,1,truck,,,1,0
truck,dog3,dog,2.2537344e-15,8.963816e-12,8.963816e-12,0,1,0,dog,,,0,1
truck,clock1,dog,5.0452427e-16,4.6846887e-24,4.246201e-12,0,0,1,truck,,,1,0
truck,boat2,dog,2.8717374e-19,3.617814e-18,3.2538574e-14,0,0,1,boat,,,0,1
truck,dog3,dog,2.2537344e-15,8.963816e-12,8.963816e-12,0,1,0,dog,,,0,1
truck,keyboard3,dog,8.4638996e-10,5.0380987e-17,7.806129e-08,0,0,1,truck,,,1,0
truck,chair2,dog,5.9924163e-15,6.6053515e-18,2.8791702e-11,0,0,1,truck,,,1,0
truck,cat3,dog,9.458116e-13,2.4548812e-21,9.056547e-10,0,0,1,truck,,,1,0
truck,keyboard3,dog,8.4638996e-10,5.0380987e-17,7.806129e-08,0,0,1,truck,,,1,0
truck,bottle2,dog,4.230468e-19,1.3970627e-25,1.1746505e-13,0,0,1,truck,,,1,0
truck,airplane1,dog,1.1551706e-17,1.0185e-41,2.5411753e-13,0,0,1,truck,,,1,0
truck,oven2,dog,3.1773333e-16,2.2822667e-29,5.668465e-12,0,0,1,truck,,,1,0
truck,clock2,dog,7.346074e-18,5.163786e-26,3.2069426e-13,0,0,1,truck,,,1,0
truck,clock3,dog,1.219287e-15,8.460888e-23,8.480709e-12,0,0,1,truck,,,1,0
truck,car3,dog,3.83403e-19,3.2432096e-25,2.8015266e-14,0,0,1,truck,,,1,0
truck,car3,dog,3.83403e-19,3.2432096e-25,2.8015266e-14,0,0,1,truck,,,1,0
truck,elephant1,dog,2.592481e-13,1.7725622e-30,1.2530554e-10,0,0,1,truck,,,1,0
truck,knife2,dog,2.2227813e-15,3.4475283e-26,1.2684497e-11,0,0,1,truck,,,1,0
truck,oven3,dog,2.0254814e-14,5.259924e-25,7.0387446e-11,0,0,1,truck,,,1,0
truck,bicycle1,dog,8.492622e-20,5.451e-42,1.0069501e-14,0,0,1,truck,,,1,0
