Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
boat,bear3,dog,4.6219024e-21,4.265953e-32,7.473995e-16,0,0,1,boat,,,1,0
boat,airplane1,dog,2.8368868e-23,0.0,7.893849e-18,0,0,1,boat,,,1,0
boat,keyboard2,dog,3.5169377e-20,3.5840747e-36,8.588341e-15,0,0,1,boat,,,1,0
boat,bear3,dog,4.6219024e-21,4.265953e-32,7.473995e-16,0,0,1,boat,,,1,0
boat,bird1,dog,1.0619397e-18,1.0480546e-20,3.9029184e-14,0,0,1,boat,,,1,0
boat,truck3,dog,1.2734534e-21,6.793634e-23,2.7564533e-16,0,0,1,boat,,,1,0
boat,clock3,dog,6.0688836e-23,6.879264e-35,1.836469e-17,0,0,1,boat,,,1,0
boat,cat1,dog,4.6047636e-20,3.290656e-34,6.325883e-15,0,0,1,boat,,,1,0
boat,bird1,dog,1.0619397e-18,1.0480546e-20,3.9029184e-14,0,0,1,boat,,,1,0
boat,truck3,dog,1.2734534e-21,6.793634e-23,2.7564533e-16,0,0,1,boat,,,1,0
boat,knife2,dog,1.3667843e-21,1.0315188e-38,2.1725969e-16,0,0,1,boat,,,1,0
boat,car1,dog,1.4004188e-22,1.2973399e-31,6.325169e-17,0,0,1,boat,,,1,0
boat,oven3,dog,3.6096066e-21,1.064908e-39,7.275212e-16,0,0,1,boat,,,1,0
boat,elephant3,dog,3.252054e-19,0.0,1.5620999e-14,0,0,1,boat,,,1,0
boat,keyboard2,dog,3.5169377e-20,3.5840747e-36,8.588341e-15,0,0,1,boat,,,1,0
boat,knife1,dog,2.9514984e-20,1.4412541e-36,1.6613724e-15,0,0,1,boat,,,1,0
boat,keyboard3,dog,2.2716845e-20,1.392328e-37,1.9141954e-15,0,0,1,boat,,,1,0
boat,bicycle2,dog,1.1011876e-20,1e-45,1.3194494e-15,0,0,1,boat,,,1,0
boat,bicycle2,dog,1.1011876e-20,1e-45,1.3194494e-15,0,0,1,boat,,,1,0
boat,oven1,dog,1.6457866e-19,1.0026795e-34,1.5629115e-14,0,0,1,boat,,,1,0
boat,elephant2,dog,1.6302458e-20,0.0,2.8945405e-15,0,0,1,boat,,,1,0
boat,bird2,dog,2.1710177e-19,9.968711e-22,5.0336026e-15,0,0,1,boat,,,1,0
boat,clock3,dog,6.0688836e-23,6.879264e-35,1.836469e-17,0,0,1,boat,,,1,0
boat,dog1,dog,3.1648395e-21,6.584149e-16,6.584149e-16,0,1,0,dog,,,0,1
