Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,airplane2,dog,5.263844e-22,0.0,2.988254e-15,0,0,1,bird,,,1,0
bird,airplane3,dog,1.6932738e-22,0.0,4.443794e-15,0,0,1,bird,,,1,0
bird,dog2,dog,6.9129076e-19,6.988529e-13,6.988529e-13,0,1,0,dog,,,0,1
bird,airplane2,dog,5.263844e-22,0.0,2.988254e-15,0,0,1,bird,,,1,0
bird,keyboard1,dog,2.0208632e-21,1.2065299e-34,2.458656e-14,0,0,1,bird,,,1,0
bird,airplane3,dog,1.6932738e-22,0.0,4.443794e-15,0,0,1,bird,,,1,0
bird,truck2,dog,7.5193535e-22,9.346333e-20,1.1243184e-14,0,0,1,truck,,,0,1
bird,bottle3,dog,5.427645e-25,4.2717027e-31,1.1125364e-16,0,0,1,bird,,,1,0
bird,dog3,dog,2.7684242e-20,6.321595e-14,6.321595e-14,0,1,0,dog,,,0,1
bird,cat1,dog,1.1546897e-19,7.4596134e-30,4.890174e-13,0,0,1,bird,,,1,0
bird,boat2,dog,1.0473542e-23,7.14621e-21,6.9934243e-16,0,0,1,boat,,,0,1
