Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
clock,bottle3,dog,3.6904104e-29,5.8476496e-26,3.41936e-14,0,0,1,bottle,,,0,1
clock,chair2,dog,1.1934845e-24,3.2326535e-20,2.3125377e-12,0,0,1,chair,,,0,1
clock,knife1,dog,1.0543385e-25,1.0273022e-29,6.6392204e-13,0,0,1,clock,,,1,0
clock,dog3,dog,3.112904e-29,1.6430579e-14,1.6430579e-14,0,1,0,dog,,,0,1
clock,bicycle2,dog,2.594736e-26,3.1484266e-37,2.0688753e-13,0,0,1,clock,,,1,0
clock,dog2,dog,7.721175e-15,2.7991016e-08,2.7991016e-08,0,1,0,dog,,,0,1
clock,bear2,dog,1.02154004e-22,1.3175562e-21,7.996326e-12,0,0,1,bear,,,0,1
clock,bicycle1,dog,1.40673685e-30,7.6e-44,4.042615e-15,0,0,1,clock,,,1,0
clock,car1,dog,7.678795e-25,1.0597849e-21,1.3722354e-12,0,0,1,car,,,0,1
clock,bicycle1,dog,1.40673685e-30,7.6e-44,4.042615e-15,0,0,1,clock,,,1,0
clock,bear3,dog,1.3444685e-21,1.941862e-21,4.718906e-11,0,0,1,bear,,,0,1
clock,car2,dog,9.807612e-30,1.1397767e-26,1.1511385e-14,0,0,1,car,,,0,1
