Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
cat,bottle1,dog,1.0307425e-37,2.4551174e-30,3.1674628e-16,0,0,1,bottle,,,0,1
cat,elephant2,dog,2.1936311e-26,1.1927978e-37,5.082761e-12,0,0,1,cat,,,1,0
cat,boat2,dog,1.0660818e-37,1.1672009e-21,4.3505375e-16,0,0,1,boat,,,0,1
cat,bird3,dog,8.779e-41,2.3212167e-26,1.4468023e-17,0,0,1,bird,,,0,1
cat,chair3,dog,3.1205867e-36,1.1743703e-25,6.7389835e-16,0,0,1,chair,,,0,1
cat,bicycle1,dog,6.506803e-39,0.0,1.5109065e-16,0,0,1,cat,,,1,0
cat,oven2,dog,1.2125224e-35,4.6665332e-38,2.9161426e-15,0,0,1,cat,,,1,0
cat,car2,dog,6.1113814e-37,1.2035024e-29,4.3195814e-16,0,0,1,car,,,0,1
cat,bird2,dog,2.466418e-35,2.7583767e-22,5.6030437e-15,0,0,1,bird,,,0,1
cat,bear2,dog,1.0071551e-31,1.2298819e-27,4.7052843e-14,0,0,1,bear,,,0,1
cat,bear1,dog,7.445875e-36,1.0038619e-30,5.3415e-15,0,0,1,bear,,,0,1
cat,airplane2,dog,2.8525804e-31,2.5e-44,1.4278077e-13,0,0,1,cat,,,1,0
cat,clock2,dog,5.926e-42,2.061025e-37,9.198882e-18,0,0,1,clock,,,0,1
cat,keyboard1,dog,5.857312e-35,2.8186717e-36,6.5190963e-15,0,0,1,cat,,,1,0
cat,chair2,dog,9.5336e-41,1.1189408e-29,2.3976884e-17,0,0,1,chair,,,0,1
cat,bicycle1,dog,6.506803e-39,0.0,1.5109065e-16,0,0,1,cat,,,1,0
cat,airplane1,dog,3.1985356e-35,0.0,1.1945048e-15,0,0,1,cat,,,1,0
cat,truck3,dog,4.5979705e-35,6.67275e-20,1.3902399e-14,0,0,1,truck,,,0,1
cat,bottle1,dog,1.0307425e-37,2.4551174e-30,3.1674628e-16,0,0,1,bottle,,,0,1
cat,clock2,dog,5.926e-42,2.061025e-37,9.198882e-18,0,0,1,clock,,,0,1
cat,boat1,dog,3.7260723e-35,1.4608245e-20,2.4549342e-15,0,0,1,boat,,,0,1
cat,bicycle3,dog,1.2493633e-34,2.4e-44,1.5695089e-15,0,0,1,cat,,,1,0
cat,knife2,dog,3.14889e-40,2.423e-42,2.1634244e-17,0,0,1,cat,,,1,0
cat,chair2,dog,9.5336e-41,1.1189408e-29,2.3976884e-17,0,0,1,chair,,,0,1
cat,oven1,dog,6.2268206e-33,2.8091342e-35,1.5140133e-14,0,0,1,cat,,,1,0
cat,truck2,dog,2.0639134e-35,3.4319045e-20,2.4474126e-15,0,0,1,truck,,,0,1
cat,knife1,dog,1.512e-41,7.4e-44,1.7625296e-17,0,0,1,cat,,,1,0
cat,bear2,dog,1.0071551e-31,1.2298819e-27,4.7052843e-14,0,0,1,bear,,,0,1
cat,bird2,dog,2.466418e-35,2.7583767e-22,5.6030437e-15,0,0,1,bird,,,0,1
cat,bottle3,dog,6.446332e-39,4.6627173e-31,1.9966692e-16,0,0,1,bottle,,,0,1
cat,dog3,dog,1.1531189e-31,8.498503e-14,8.498503e-14,0,1,0,dog,,,0,1
cat,chair2,dog,9.5336e-41,1.1189408e-29,2.3976884e-17,0,0,1,chair,,,0,1
