Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
chair,dog1,chair,0.0013926777,0.0004988173,0.0013926777,1,0,0,chair,,,1,0
chair,bear1,bear,0.0089553865,0.013596055,0.013596055,0,1,0,bear,,,0,1
chair,boat3,chair,0.08925769,0.00011898604,0.08925769,1,0,0,chair,,,1,0
chair,car2,boat,7.612781e-05,0.00017462905,0.0005222255,0,0,1,car,,,0,1
chair,keyboard2,chair,0.010014872,0.00042119043,0.010014872,1,0,0,chair,,,1,0
chair,clock2,chair,0.07043538,0.00049446005,0.07043538,1,0,0,chair,,,1,0
chair,clock3,chair,0.0024161902,0.0002354135,0.0024161902,1,0,0,chair,,,1,0
chair,airplane2,bottle,0.00074330595,3.054007e-05,0.014389838,0,0,1,chair,,,1,0
chair,oven2,chair,0.121661074,0.005208765,0.121661074,1,0,0,chair,,,1,0
chair,oven1,chair,0.035233613,0.00028535465,0.035233613,1,0,0,chair,,,1,0
