Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bear,bottle1,clock,1.934439e-05,0.0058892355,0.020387223,0,0,1,bottle,,,0,1
bear,chair2,chair,4.617843e-05,0.014655774,0.014655774,0,1,0,chair,,,0,1
bear,dog1,bear,0.060758274,0.006074391,0.060758274,1,0,0,bear,,,1,0
bear,boat2,boat,4.223222e-06,0.06846832,0.06846832,0,1,0,boat,,,0,1
bear,cat3,bear,0.02571425,0.011364409,0.02571425,1,0,0,bear,,,1,0
bear,oven3,truck,1.5301881e-05,8.7671564e-05,0.0023631137,0,0,1,oven,,,0,1
bear,dog3,bear,0.016234254,0.0077526625,0.016234254,1,0,0,bear,,,1,0
bear,boat2,boat,4.223222e-06,0.06846832,0.06846832,0,1,0,boat,,,0,1
bear,bird3,oven,1.4857514e-05,4.9149647e-05,0.0058124606,0,0,1,bird,,,0,1
bear,dog1,bear,0.060758274,0.006074391,0.060758274,1,0,0,bear,,,1,0
bear,dog1,bear,0.060758274,0.006074391,0.060758274,1,0,0,bear,,,1,0
bear,elephant1,elephant,0.00031012396,0.34994677,0.34994677,0,1,0,elephant,,,0,1
bear,bottle2,bottle,2.5465767e-09,0.14129229,0.14129229,0,1,0,bottle,,,0,1
bear,car2,bottle,2.4479386e-06,0.00093102927,0.0038772565,0,0,1,car,,,0,1
bear,oven1,keyboard,4.2158254e-06,6.6709654e-05,0.0009848326,0,0,1,oven,,,0,1
bear,elephant1,elephant,0.00031012396,0.34994677,0.34994677,0,1,0,elephant,,,0,1
bear,clock1,bottle,1.4449312e-06,0.0032056158,0.009286002,0,0,1,clock,,,0,1
bear,clock1,bottle,1.4449312e-06,0.0032056158,0.009286002,0,0,1,clock,,,0,1
bear,bird2,bear,0.03904773,0.00031354654,0.03904773,1,0,0,bear,,,1,0
bear,airplane1,boat,1.5334022e-05,3.4778735e-05,0.0027239728,0,0,1,airplane,,,0,1
bear,keyboard3,bottle,1.9776821e-06,0.0028239056,0.004367885,0,0,1,keyboard,,,0,1
bear,knife2,knife,7.4653753e-06,0.0048661944,0.0048661944,0,1,0,knife,,,0,1
bear,keyboard2,elephant,6.1891646e-05,0.001264082,0.001468586,0,0,1,keyboard,,,0,1
bear,dog3,bear,0.016234254,0.0077526625,0.016234254,1,0,0,bear,,,1,0
bear,boat3,chair,3.8437418e-05,0.00069958897,0.009026473,0,0,1,boat,,,0,1
bear,knife2,knife,7.4653753e-06,0.0048661944,0.0048661944,0,1,0,knife,,,0,1
bear,oven2,truck,0.00015424202,0.0012679569,0.0031375228,0,0,1,oven,,,0,1
bear,truck3,truck,9.266796e-06,0.0031477413,0.0031477413,0,1,0,truck,,,0,1
bear,keyboard3,bottle,1.9776821e-06,0.0028239056,0.004367885,0,0,1,keyboard,,,0,1
bear,bottle1,clock,1.934439e-05,0.0058892355,0.020387223,0,0,1,bottle,,,0,1
bear,chair2,chair,4.617843e-05,0.014655774,0.014655774,0,1,0,chair,,,0,1
bear,elephant1,elephant,0.00031012396,0.34994677,0.34994677,0,1,0,elephant,,,0,1
bear,airplane3,bottle,0.00012670158,0.00017991231,0.0038419957,0,0,1,airplane,,,0,1
bear,airplane3,bottle,0.00012670158,0.00017991231,0.0038419957,0,0,1,airplane,,,0,1
bear,truck3,truck,9.266796e-06,0.0031477413,0.0031477413,0,1,0,truck,,,0,1
bear,keyboard3,bottle,1.9776821e-06,0.0028239056,0.004367885,0,0,1,keyboard,,,0,1
bear,bicycle3,clock,0.0005924314,0.00011826637,0.003941946,0,0,1,bear,,,1,0
bear,bottle3,bottle,3.2791455e-08,0.13244063,0.13244063,0,1,0,bottle,,,0,1
bear,cat3,bear,0.02571425,0.011364409,0.02571425,1,0,0,bear,,,1,0
bear,chair1,clock,1.2014229e-05,0.0009576292,0.0013431668,0,0,1,chair,,,0,1
bear,elephant2,elephant,0.000103523475,0.018365875,0.018365875,0,1,0,elephant,,,0,1
bear,airplane1,boat,1.5334022e-05,3.4778735e-05,0.0027239728,0,0,1,airplane,,,0,1
bear,bicycle2,bottle,5.859382e-06,0.0026154383,0.0060594445,0,0,1,bicycle,,,0,1
bear,knife3,clock,3.6211266e-05,0.0022601779,0.0051197675,0,0,1,knife,,,0,1
bear,oven3,truck,1.5301881e-05,8.7671564e-05,0.0023631137,0,0,1,oven,,,0,1
bear,bird2,bear,0.03904773,0.00031354654,0.03904773,1,0,0,bear,,,1,0
