Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
boat,knife2,keyboard,3.6691978e-05,2.9185458e-05,0.0005402035,0,0,1,boat,,,1,0
boat,truck2,bottle,0.005698708,0.007387108,0.015187676,0,0,1,truck,,,0,1
boat,cat3,bird,6.0737057e-05,0.0015155362,0.0078120725,0,0,1,cat,,,0,1
boat,bottle2,bottle,5.8446976e-09,0.00054265425,0.00054265425,0,1,0,bottle,,,0,1
boat,oven1,knife,0.0044095945,0.00048708648,0.024915803,0,0,1,boat,,,1,0
boat,bird3,oven,3.4639168e-05,0.0027739136,0.0057403147,0,0,1,bird,,,0,1
boat,clock1,clock,2.4984882e-05,0.029510653,0.029510653,0,1,0,clock,,,0,1
boat,chair3,airplane,0.011511156,0.0011641786,0.013535219,0,0,1,boat,,,1,0
boat,cat3,bird,6.0737057e-05,0.0015155362,0.0078120725,0,0,1,cat,,,0,1
boat,dog2,dog,5.0023908e-05,0.0058617895,0.0058617895,0,1,0,dog,,,0,1
boat,knife2,keyboard,3.6691978e-05,2.9185458e-05,0.0005402035,0,0,1,boat,,,1,0
boat,truck2,bottle,0.005698708,0.007387108,0.015187676,0,0,1,truck,,,0,1
boat,chair2,boat,0.0012765753,1.2686809e-05,0.0012765753,1,0,0,boat,,,1,0
boat,airplane2,boat,0.057712745,0.0032143716,0.057712745,1,0,0,boat,,,1,0
boat,knife2,keyboard,3.6691978e-05,2.9185458e-05,0.0005402035,0,0,1,boat,,,1,0
boat,chair2,boat,0.0012765753,1.2686809e-05,0.0012765753,1,0,0,boat,,,1,0
boat,bear1,bear,0.00024334656,0.0880503,0.0880503,0,1,0,bear,,,0,1
boat,bottle1,bottle,1.762068e-07,0.12110792,0.12110792,0,1,0,bottle,,,0,1
boat,car3,car,0.003790733,0.061372038,0.061372038,0,1,0,car,,,0,1
boat,car3,car,0.003790733,0.061372038,0.061372038,0,1,0,car,,,0,1
boat,cat1,dog,0.00024435046,0.00088444375,0.0077083935,0,0,1,cat,,,0,1
boat,elephant1,elephant,1.1593048e-05,0.039417095,0.039417095,0,1,0,elephant,,,0,1
boat,bird1,boat,0.00039254656,1.403348e-05,0.00039254656,1,0,0,boat,,,1,0
boat,airplane2,boat,0.057712745,0.0032143716,0.057712745,1,0,0,boat,,,1,0
boat,bottle2,bottle,5.8446976e-09,0.00054265425,0.00054265425,0,1,0,bottle,,,0,1
boat,airplane1,airplane,0.00019815836,0.0013955454,0.0013955454,0,1,0,airplane,,,0,1
boat,chair1,car,0.00012461226,0.0033948326,0.012604386,0,0,1,chair,,,0,1
boat,cat3,bird,6.0737057e-05,0.0015155362,0.0078120725,0,0,1,cat,,,0,1
boat,bear3,bear,1.0584296e-05,0.06819114,0.06819114,0,1,0,bear,,,0,1
boat,car2,bottle,0.00018528695,0.00027636744,0.010971106,0,0,1,car,,,0,1
boat,bear3,bear,1.0584296e-05,0.06819114,0.06819114,0,1,0,bear,,,0,1
boat,airplane1,airplane,0.00019815836,0.0013955454,0.0013955454,0,1,0,airplane,,,0,1
boat,keyboard2,bottle,0.00014133686,0.0006095412,0.0007553929,0,0,1,keyboard,,,0,1
boat,bear3,bear,1.0584296e-05,0.06819114,0.06819114,0,1,0,bear,,,0,1
boat,bird1,boat,0.00039254656,1.403348e-05,0.00039254656,1,0,0,boat,,,1,0
boat,truck3,truck,0.0010223421,0.011311883,0.011311883,0,1,0,truck,,,0,1
boat,clock3,clock,9.883555e-06,0.0057464056,0.0057464056,0,1,0,clock,,,0,1
boat,cat1,dog,0.00024435046,0.00088444375,0.0077083935,0,0,1,cat,,,0,1
boat,bird1,boat,0.00039254656,1.403348e-05,0.00039254656,1,0,0,boat,,,1,0
boat,truck3,truck,0.0010223421,0.011311883,0.011311883,0,1,0,truck,,,0,1
boat,knife2,keyboard,3.6691978e-05,2.9185458e-05,0.0005402035,0,0,1,boat,,,1,0
boat,car1,boat,0.00866737,0.00048718785,0.00866737,1,0,0,boat,,,1,0
boat,oven3,keyboard,4.287969e-06,0.00023574087,0.0014213434,0,0,1,oven,,,0,1
boat,elephant3,elephant,2.950523e-08,0.4206726,0.4206726,0,1,0,elephant,,,0,1
boat,keyboard2,bottle,0.00014133686,0.0006095412,0.0007553929,0,0,1,keyboard,,,0,1
boat,knife1,knife,6.237128e-05,0.0037010976,0.0037010976,0,1,0,knife,,,0,1
boat,keyboard3,bottle,2.1643642e-05,3.9587907e-05,0.008323204,0,0,1,keyboard,,,0,1
boat,bicycle2,bottle,6.877512e-05,5.1497926e-05,0.024001569,0,0,1,boat,,,1,0
boat,bicycle2,bottle,6.877512e-05,5.1497926e-05,0.024001569,0,0,1,boat,,,1,0
boat,oven1,knife,0.0044095945,0.00048708648,0.024915803,0,0,1,boat,,,1,0
boat,elephant2,elephant,3.211799e-05,0.33829215,0.33829215,0,1,0,elephant,,,0,1
boat,bird2,boat,0.0011715887,0.00024520213,0.0011715887,1,0,0,boat,,,1,0
boat,clock3,clock,9.883555e-06,0.0057464056,0.0057464056,0,1,0,clock,,,0,1
boat,dog1,dog,4.2608003e-06,0.008921304,0.008921304,0,1,0,dog,,,0,1
