Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bottle,airplane1,knife,0.00036133933,0.00013800143,0.0020250191,0,0,1,bottle,,,1,0
bottle,knife3,bottle,0.10022092,0.0010951371,0.10022092,1,0,0,bottle,,,1,0
bottle,truck1,bottle,0.1220135,1.2879687e-05,0.1220135,1,0,0,bottle,,,1,0
bottle,cat3,bear,0.0031346276,0.002451938,0.0055801463,0,0,1,bottle,,,1,0
bottle,chair2,bottle,0.016270332,0.0014446009,0.016270332,1,0,0,bottle,,,1,0
bottle,chair3,bottle,0.003151247,0.0015095295,0.003151247,1,0,0,bottle,,,1,0
bottle,bicycle3,bottle,0.02077108,2.3559205e-06,0.02077108,1,0,0,bottle,,,1,0
bottle,airplane3,bottle,0.0016838384,2.0828862e-05,0.0016838384,1,0,0,bottle,,,1,0
bottle,airplane2,bottle,0.053392094,0.00015321566,0.053392094,1,0,0,bottle,,,1,0
bottle,knife3,bottle,0.10022092,0.0010951371,0.10022092,1,0,0,bottle,,,1,0
bottle,elephant2,elephant,7.761068e-05,0.38802648,0.38802648,0,1,0,elephant,,,0,1
bottle,clock3,bottle,0.00065169146,0.00052421476,0.00065169146,1,0,0,bottle,,,1,0
bottle,bird3,bottle,0.00031503284,0.00012319966,0.00031503284,1,0,0,bottle,,,1,0
bottle,bicycle3,bottle,0.02077108,2.3559205e-06,0.02077108,1,0,0,bottle,,,1,0
bottle,oven2,bottle,0.008762193,0.00012418558,0.008762193,1,0,0,bottle,,,1,0
bottle,dog2,dog,4.682453e-05,0.009150941,0.009150941,0,1,0,dog,,,0,1
bottle,bear1,bird,0.0007324188,0.010113377,0.013275092,0,0,1,bear,,,0,1
bottle,cat1,dog,3.571354e-05,0.00013782765,0.008918683,0,0,1,cat,,,0,1
bottle,elephant3,elephant,6.744832e-06,0.34277984,0.34277984,0,1,0,elephant,,,0,1
bottle,boat3,bottle,0.09202028,0.0001591404,0.09202028,1,0,0,bottle,,,1,0
bottle,airplane1,knife,0.00036133933,0.00013800143,0.0020250191,0,0,1,bottle,,,1,0
bottle,bicycle1,bottle,0.020501623,5.8609417e-06,0.020501623,1,0,0,bottle,,,1,0
bottle,knife1,bottle,0.0076620043,0.00038505398,0.0076620043,1,0,0,bottle,,,1,0
bottle,bear1,bird,0.0007324188,0.010113377,0.013275092,0,0,1,bear,,,0,1
bottle,chair1,car,0.008225976,0.0008149488,0.01754549,0,0,1,bottle,,,1,0
bottle,airplane1,knife,0.00036133933,0.00013800143,0.0020250191,0,0,1,bottle,,,1,0
bottle,car3,car,0.0016477508,0.018203849,0.018203849,0,1,0,car,,,0,1
bottle,car2,bottle,0.0133836465,6.935785e-05,0.0133836465,1,0,0,bottle,,,1,0
bottle,knife1,bottle,0.0076620043,0.00038505398,0.0076620043,1,0,0,bottle,,,1,0
bottle,keyboard1,bottle,0.020028314,0.00049302826,0.020028314,1,0,0,bottle,,,1,0
bottle,chair3,bottle,0.003151247,0.0015095295,0.003151247,1,0,0,bottle,,,1,0
bottle,oven2,bottle,0.008762193,0.00012418558,0.008762193,1,0,0,bottle,,,1,0
bottle,elephant1,elephant,0.0022825352,0.13853474,0.13853474,0,1,0,elephant,,,0,1
bottle,bicycle1,bottle,0.020501623,5.8609417e-06,0.020501623,1,0,0,bottle,,,1,0
bottle,keyboard2,bottle,0.114382245,8.8608445e-05,0.114382245,1,0,0,bottle,,,1,0
bottle,bear2,bear,4.3579416e-07,0.24871162,0.24871162,0,1,0,bear,,,0,1
bottle,knife3,bottle,0.10022092,0.0010951371,0.10022092,1,0,0,bottle,,,1,0
bottle,clock1,clock,0.011514014,0.100402884,0.100402884,0,1,0,clock,,,0,1
bottle,boat3,bottle,0.09202028,0.0001591404,0.09202028,1,0,0,bottle,,,1,0
bottle,oven2,bottle,0.008762193,0.00012418558,0.008762193,1,0,0,bottle,,,1,0
bottle,bear2,bear,4.3579416e-07,0.24871162,0.24871162,0,1,0,bear,,,0,1
bottle,car3,car,0.0016477508,0.018203849,0.018203849,0,1,0,car,,,0,1
bottle,boat3,bottle,0.09202028,0.0001591404,0.09202028,1,0,0,bottle,,,1,0
bottle,clock1,clock,0.011514014,0.100402884,0.100402884,0,1,0,clock,,,0,1
bottle,bicycle1,bottle,0.020501623,5.8609417e-06,0.020501623,1,0,0,bottle,,,1,0
bottle,truck1,bottle,0.1220135,1.2879687e-05,0.1220135,1,0,0,bottle,,,1,0
bottle,cat3,bear,0.0031346276,0.002451938,0.0055801463,0,0,1,bottle,,,1,0
bottle,truck3,bottle,0.027542949,0.00023314118,0.027542949,1,0,0,bottle,,,1,0
bottle,elephant1,elephant,0.0022825352,0.13853474,0.13853474,0,1,0,elephant,,,0,1
bottle,bird1,bottle,0.13483174,4.134405e-05,0.13483174,1,0,0,bottle,,,1,0
bottle,cat2,cat,7.8202705e-05,0.0066608973,0.0066608973,0,1,0,cat,,,0,1
bottle,dog2,dog,4.682453e-05,0.009150941,0.009150941,0,1,0,dog,,,0,1
bottle,truck1,bottle,0.1220135,1.2879687e-05,0.1220135,1,0,0,bottle,,,1,0
