Shape,Texture,Decision,Shape Category Value,Texture Category Value,Decision Category Value,Shape Decision,Texture Decision,Neither,Restricted Decision,Restriced Shape Value,Restricted Texture Value,Restricted Shape Decision,Restricted Texture Decision
bird,bicycle1,bicycle,0.0008095297,0.010370154,0.010370154,0,1,0,bicycle,,,0,1
bird,car2,boat,0.0016086162,0.00017147361,0.0028992982,0,0,1,bird,,,1,0
bird,knife1,knife,3.500966e-05,0.0010071152,0.0010071152,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.00092419406,0.104237005,0.104237005,0,1,0,elephant,,,0,1
bird,dog2,bird,0.016567474,9.7165626e-05,0.016567474,1,0,0,bird,,,1,0
bird,bear1,bird,0.0008932044,2.3038208e-05,0.0008932044,1,0,0,bird,,,1,0
bird,boat1,boat,5.6448418e-05,0.0028270131,0.0028270131,0,1,0,boat,,,0,1
bird,keyboard3,airplane,0.00013022378,7.5349366e-05,0.0054784548,0,0,1,bird,,,1,0
bird,knife3,knife,0.00010120011,0.0015079309,0.0015079309,0,1,0,knife,,,0,1
bird,clock1,knife,0.00035079877,0.005810406,0.0096253045,0,0,1,clock,,,0,1
bird,chair1,bird,0.005856254,0.00040716463,0.005856254,1,0,0,bird,,,1,0
bird,cat3,bird,0.010955989,0.00063419,0.010955989,1,0,0,bird,,,1,0
bird,dog1,bird,0.0010146303,2.822687e-05,0.0010146303,1,0,0,bird,,,1,0
bird,dog2,bird,0.016567474,9.7165626e-05,0.016567474,1,0,0,bird,,,1,0
bird,chair2,chair,0.00013434132,0.013245497,0.013245497,0,1,0,chair,,,0,1
bird,cat2,bird,0.016884185,6.462347e-06,0.016884185,1,0,0,bird,,,1,0
bird,oven1,bottle,0.00010214286,0.0002227032,0.0019967395,0,0,1,oven,,,0,1
bird,car3,bottle,1.3098229e-05,0.0006047927,0.0017663308,0,0,1,car,,,0,1
bird,truck2,chair,0.00068634335,0.0019462546,0.005654975,0,0,1,truck,,,0,1
bird,boat1,boat,5.6448418e-05,0.0028270131,0.0028270131,0,1,0,boat,,,0,1
bird,chair1,bird,0.005856254,0.00040716463,0.005856254,1,0,0,bird,,,1,0
bird,clock3,clock,3.165345e-05,0.0458511,0.0458511,0,1,0,clock,,,0,1
bird,bicycle2,bird,0.0015271569,0.000521819,0.0015271569,1,0,0,bird,,,1,0
bird,oven3,bird,0.0017482203,0.0001287733,0.0017482203,1,0,0,bird,,,1,0
bird,bicycle1,bicycle,0.0008095297,0.010370154,0.010370154,0,1,0,bicycle,,,0,1
bird,clock1,knife,0.00035079877,0.005810406,0.0096253045,0,0,1,clock,,,0,1
bird,bottle3,bottle,6.767462e-06,0.014988192,0.014988192,0,1,0,bottle,,,0,1
bird,car2,boat,0.0016086162,0.00017147361,0.0028992982,0,0,1,bird,,,1,0
bird,elephant2,elephant,0.00092419406,0.104237005,0.104237005,0,1,0,elephant,,,0,1
bird,knife3,knife,0.00010120011,0.0015079309,0.0015079309,0,1,0,knife,,,0,1
bird,elephant2,elephant,0.00092419406,0.104237005,0.104237005,0,1,0,elephant,,,0,1
bird,car2,boat,0.0016086162,0.00017147361,0.0028992982,0,0,1,bird,,,1,0
bird,bottle2,bottle,7.6160875e-05,0.0870912,0.0870912,0,1,0,bottle,,,0,1
bird,elephant1,bird,0.009760246,0.0014401014,0.009760246,1,0,0,bird,,,1,0
bird,airplane2,bottle,0.00012489271,2.4182218e-05,0.007927769,0,0,1,bird,,,1,0
bird,airplane3,chair,0.0011657187,0.0018268144,0.0025213608,0,0,1,airplane,,,0,1
bird,dog2,bird,0.016567474,9.7165626e-05,0.016567474,1,0,0,bird,,,1,0
bird,airplane2,bottle,0.00012489271,2.4182218e-05,0.007927769,0,0,1,bird,,,1,0
bird,keyboard1,bird,0.012420403,2.0017476e-06,0.012420403,1,0,0,bird,,,1,0
bird,airplane3,chair,0.0011657187,0.0018268144,0.0025213608,0,0,1,airplane,,,0,1
bird,truck2,chair,0.00068634335,0.0019462546,0.005654975,0,0,1,truck,,,0,1
bird,bottle3,bottle,6.767462e-06,0.014988192,0.014988192,0,1,0,bottle,,,0,1
bird,dog3,bird,0.0011390605,9.701029e-05,0.0011390605,1,0,0,bird,,,1,0
bird,cat1,bird,0.009273294,0.0011147773,0.009273294,1,0,0,bird,,,1,0
bird,boat2,boat,3.062292e-05,0.004148287,0.004148287,0,1,0,boat,,,0,1
